habitable	A	habitable
habitual	A	habitual
hackneyed	A	hackneyed
haemophiliac	A	haemophiliac
haggard	A	haggard
hag-ridden	A	hag-ridden
hail-fellow-well-met	A	hail-fellow-well-met
hairless	A	hairless
hairlike	A	hairlike
hair-raising	A	hair-raising
hair-splitting	A	hair-splitting
hairier	A	hairy
hairiest	A	hairy
hairy	A	hairy
Haitian	A	haitian
halcyon	A	halcyon
hale	A	hale
half	A	half
half-baked	A	half-baked
half-breed	A	half-breed
half-caste	A	half-caste
half-cocked	A	half-cocked
half-crazed	A	half-crazed
half-hardy	A	half-hardy
half-hearted	A	half-hearted
half-hourly	A	half-hourly
half-length	A	half-length
half-seas-over	A	half-seas-over
half-size	A	half-size
half-timbered	A	half-timbered
half-tracked	A	half-tracked
half-way	A	half-way
half-witted	A	half-witted
half-yearly	A	half-yearly
hallucinatory	A	hallucinatory
hallucinogenic	A	hallucinogenic
halterneck	A	halterneck
halting	A	halting
ham-fisted	A	ham-fisted
ham-handed	A	ham-handed
handleable	A	handleable
hand-made	A	hand-made
hand-picked	A	hand-picked
handsome	A	handsome
handsomer	A	handsome
handsomest	A	handsome
hand-to-hand	A	hand-to-hand
hand-to-mouth	A	hand-to-mouth
handier	A	handy
handiest	A	handy
handy	A	handy
hangdog	A	hangdog
haphazard	A	haphazard
hapless	A	hapless
happier	A	happy
happiest	A	happy
happy	A	happy
happy-go-lucky	A	happy-go-lucky
hard	A	hard
harder	A	hard
hardest	A	hard
hard-and-fast	A	hard-and-fast
hardbacked	A	hardbacked
hard-baked	A	hard-baked
hard-bitten	A	hard-bitten
hard-boiled	A	hard-boiled
hardbound	A	hardbound
hard-core	A	hard-core
hard-court	A	hard-court
hardcover	A	hardcover
hardcovered	A	hardcovered
hard-headed	A	hard-headed
harder-hearted	A	hard-hearted
hardest-hearted	A	hard-hearted
hard-hearted	A	hard-hearted
hardhitting	A	hardhitting
hard-line	A	hard-line
hard-nosed	A	hard-nosed
hardwearing	A	hardwearing
hardworking	A	hardworking
hardier	A	hardy
hardiest	A	hardy
hardy	A	hardy
hare-brained	A	hare-brained
harelipped	A	harelipped
harmful	A	harmful
harmless	A	harmless
harmonious	A	harmonious
harrowing	A	harrowing
harsh	A	harsh
harsher	A	harsh
harshest	A	harsh
harum-scarum	A	harum-scarum
hastier	A	hasty
hastiest	A	hasty
hasty	A	hasty
hateful	A	hateful
hatless	A	hatless
haughtier	A	haughty
haughtiest	A	haughty
haughty	A	haughty
haunting	A	haunting
hawk-eyed	A	hawk-eyed
hawkish	A	hawkish
haywire	A	haywire
hazardous	A	hazardous
hazel	A	hazel
hazier	A	hazy
haziest	A	hazy
hazy	A	hazy
headachier	A	headachy
headachiest	A	headachy
headachy	A	headachy
headfirst	A	headfirst
headless	A	headless
headlong	A	headlong
head-on	A	head-on
headstrong	A	headstrong
headier	A	heady
headiest	A	heady
heady	A	heady
healing	A	healing
healthful	A	healthful
healthier	A	healthy
healthiest	A	healthy
healthy	A	healthy
heartbreaking	A	heartbreaking
heartbroken	A	heartbroken
heartening	A	heartening
heartfelt	A	heartfelt
heartless	A	heartless
heart-rending	A	heart-rending
heartsick	A	heartsick
heart-to-heart	A	heart-to-heart
heartwarming	A	heartwarming
heartier	A	hearty
heartiest	A	hearty
hearty	A	hearty
heated	A	heated
heathenish	A	heathenish
heather-mixture	A	heather-mixture
heavenly	A	heavenly
heaven-sent	A	heaven-sent
heavenward	A	heavenward
heavier	A	heavy
heaviest	A	heavy
heavy	A	heavy
heavy-handed	A	heavy-handed
heavy-hearted	A	heavy-hearted
heavy-laden	A	heavy-laden
heavy-set	A	heavy-set
heavyweight	A	heavyweight
hebdomadal	A	hebdomadal
Hebraic	A	hebraic
Hebrew	A	hebrew
hectic	A	hectic
hedonistic	A	hedonistic
heedful	A	heedful
heedless	A	heedless
heftier	A	hefty
heftiest	A	hefty
hefty	A	hefty
heinous	A	heinous
hell-bent	A	hell-bent
Hellenic	A	hellenic
Hellenistic	A	hellenistic
hellish	A	hellish
helmeted	A	helmeted
helpful	A	helpful
helpless	A	helpless
helter-skelter	A	helter-skelter
hempen	A	hempen
hennaed	A	hennaed
hen-pecked	A	hen-pecked
hep	A	hep
hepatic	A	hepatic
heptagonal	A	heptagonal
heraldic	A	heraldic
herbaceous	A	herbaceous
herbal	A	herbal
herbivorous	A	herbivorous
Herculean	A	herculean
hereditary	A	hereditary
heretical	A	heretical
heritable	A	heritable
hermaphrodite	A	hermaphrodite
hermaphroditic	A	hermaphroditic
hermetic	A	hermetic
hermetical	A	hermetical
heroic	A	heroic
heroical	A	heroical
Hertzian	A	hertzian
hesitant	A	hesitant
hesitating	A	hesitating
heterodox	A	heterodox
heterogeneous	A	heterogeneous
heterosexual	A	heterosexual
heuristic	A	heuristic
hexagonal	A	hexagonal
hidebound	A	hidebound
hideous	A	hideous
hierarchic	A	hierarchic
hierarchical	A	hierarchical
hieroglyphic	A	hieroglyphic
hi-fi	A	hi-fi
higgledy-piggledy	A	higgledy-piggledy
high	A	high
higher	A	high
highest	A	high
high-and-mighty	A	high-and-mighty
highborn	A	highborn
highbrow	A	highbrow
high-class	A	high-class
higher-class	A	high-class
highest-class	A	high-class
higher	A	higher
high-falutin	A	high-falutin
high-flown	A	high-flown
high-flying	A	high-flying
higher-grade	A	high-grade
highest-grade	A	high-grade
high-grade	A	high-grade
higher-handed	A	high-handed
highest-handed	A	high-handed
high-handed	A	high-handed
higher-keyed	A	high-keyed
highest-keyed	A	high-keyed
high-keyed	A	high-keyed
higher-level	A	high-level
highest-level	A	high-level
high-level	A	high-level
highly-strung	A	highly-strung
high-minded	A	high-minded
high-necked	A	high-necked
higher-octane	A	high-octane
highest-octane	A	high-octane
high-octane	A	high-octane
high-pitched	A	high-pitched
higher-powered	A	high-powered
highest-powered	A	high-powered
high-powered	A	high-powered
high-pressure	A	high-pressure
high-priced	A	high-priced
high-principled	A	high-principled
higher-ranking	A	high-ranking
highest-ranking	A	high-ranking
high-ranking	A	high-ranking
high-rise	A	high-rise
high-sounding	A	high-sounding
high-speed	A	high-speed
higher-spirited	A	high-spirited
highest-spirited	A	high-spirited
high-spirited	A	high-spirited
higher-strung	A	high-strung
highest-strung	A	high-strung
high-strung	A	high-strung
high-tension	A	high-tension
high-toned	A	high-toned
hilarious	A	hilarious
hillier	A	hilly
hilliest	A	hilly
hilly	A	hilly
hind	A	hind
Hindi	A	hindi
hindmost	A	hindmost
Hindu	A	hindu
Hindustani	A	hindustani
hip	A	hip
Hippocratic	A	hippocratic
hirsute	A	hirsute
Hispanic	A	hispanic
historic	A	historic
historical	A	historical
histrionic	A	histrionic
hit-and-run	A	hit-and-run
hit-or-miss	A	hit-or-miss
hoar	A	hoar
hoarse	A	hoarse
hoarser	A	hoarse
hoarsest	A	hoarse
hoarier	A	hoary
hoariest	A	hoary
hoary	A	hoary
hobnailed	A	hobnailed
hoggish	A	hoggish
hoity-toity	A	hoity-toity
hole-and-corner	A	hole-and-corner
hollow	A	hollow
hollower	A	hollow
hollowest	A	hollow
holier	A	holy
holiest	A	holy
holy	A	holy
home	A	home
home-baked	A	home-baked
home-cured	A	home-cured
home-grown	A	home-grown
homeless	A	homeless
homelike	A	homelike
homelier	A	homely
homeliest	A	homely
homely	A	homely
home-made	A	home-made
Homeric	A	homeric
homesick	A	homesick
homespun	A	homespun
homeward	A	homeward
homey	A	homey
homier	A	homey
homiest	A	homey
homicidal	A	homicidal
homiletic	A	homiletic
homing	A	homing
homeopathic	A	homeopathic
homogeneous	A	homogeneous
homosexual	A	homosexual
Honduran	A	honduran
honest	A	honest
honest-to-goodness	A	honest-to-goodness
honeycombed	A	honeycombed
honeyed	A	honeyed
honky-tonk	A	honky-tonk
honorary	A	honorary
honorific	A	honorific
honourable	A	honorable
honorable	A	honorable
hooded	A	hooded
hooked	A	hooked
hook-nosed	A	hook-nosed
hopeful	A	hopeful
hopeless	A	hopeless
hopped-up	A	hopped-up
horizontal	A	horizontal
horned	A	horned
hornless	A	hornless
hornlike	A	hornlike
horn-rimmed	A	horn-rimmed
hornier	A	horny
horniest	A	horny
horny	A	horny
horrendous	A	horrendous
horrible	A	horrible
horrid	A	horrid
horrific	A	horrific
horror-stricken	A	horror-stricken
horror-struck	A	horror-struck
horse-and-buggy	A	horse-and-buggy
horsier	A	horsy
horsiest	A	horsy
horsy	A	horsy
hortative	A	hortative
hortatory	A	hortatory
horticultural	A	horticultural
hospitable	A	hospitable
hostile	A	hostile
hot	A	hot
hotter	A	hot
hottest	A	hot
hot-blooded	A	hot-blooded
hot-headed	A	hot-headed
hot-tempered	A	hot-tempered
hotter-tempered	A	hot-tempered
hottest-tempered	A	hot-tempered
Hottentot	A	hottentot
hourly	A	hourly
housebound	A	housebound
housebroken	A	housebroken
house-proud	A	house-proud
house-to-house	A	house-to-house
house-trained	A	house-trained
housewifely	A	housewifely
howling	A	howling
hoydenish	A	hoydenish
huffish	A	huffish
huffier	A	huffy
huffiest	A	huffy
huffy	A	huffy
huge	A	huge
huger	A	huge
hugest	A	huge
hugger-mugger	A	hugger-mugger
hulking	A	hulking
human	A	human
humane	A	humane
humanist	A	humanist
humanistic	A	humanistic
humanitarian	A	humanitarian
humble	A	humble
humbler	A	humble
humblest	A	humble
humdrum	A	humdrum
humid	A	humid
humorous	A	humorous
humpbacked	A	humpbacked
hunch-backed	A	hunch-backed
hundredfold	A	hundredfold
Hungarian	A	hungarian
hungrier	A	hungry
hungriest	A	hungry
hungry	A	hungry
hurried	A	hurried
hurtful	A	hurtful
hush-hush	A	hush-hush
huskier	A	husky
huskiest	A	husky
husky	A	husky
hutted	A	hutted
hybrid	A	hybrid
hydraulic	A	hydraulic
hydroelectric	A	hydroelectric
hydropathic	A	hydropathic
hydroponic	A	hydroponic
hygienic	A	hygienic
hymeneal	A	hymeneal
hyperbolic	A	hyperbolic
hyperbolical	A	hyperbolical
hypercritical	A	hypercritical
hypersensitive	A	hypersensitive
hypnotic	A	hypnotic
hypochondriac	A	hypochondriac
hypocritical	A	hypocritical
hypodermic	A	hypodermic
hypothetical	A	hypothetical
hysteric	A	hysteric
hysterical	A	hysterical
iambic	A	iambic
Iberian	A	iberian
icebound	A	icebound
ice-cold	A	ice-cold
icefree	A	icefree
Icelandic	A	icelandic
iconoclastic	A	iconoclastic
icier	A	icy
iciest	A	icy
icy	A	icy
ideal	A	ideal
idealistic	A	idealistic
identical	A	identical
ideographic	A	ideographic
ideological	A	ideological
idiomatic	A	idiomatic
idiomatical	A	idiomatical
idiosyncratic	A	idiosyncratic
idiotic	A	idiotic
idle	A	idle
idler	A	idle
idlest	A	idle
idolatrous	A	idolatrous
idylic	A	idylic
idyllic	A	idyllic
igneous	A	igneous
ignoble	A	ignoble
ignominious	A	ignominious
ignorant	A	ignorant
ill	A	ill
worse	A	ill
ill-advised	A	ill-advised
ill-affected	A	ill-affected
ill-assorted	A	ill-assorted
ill-bred	A	ill-bred
ill-disposed	A	ill-disposed
illegal	A	illegal
illegible	A	illegible
illegitimate	A	illegitimate
ill-fated	A	ill-fated
ill-favored	A	ill-favored
ill-gotten	A	ill-gotten
illiberal	A	illiberal
illicit	A	illicit
illimitable	A	illimitable
illiterate	A	illiterate
ill-judged	A	ill-judged
ill-mannered	A	ill-mannered
ill-natured	A	ill-natured
illogical	A	illogical
ill-omened	A	ill-omened
ill-starred	A	ill-starred
ill-tempered	A	ill-tempered
ill-timed	A	ill-timed
illuminating	A	illuminating
illusive	A	illusive
illusory	A	illusory
illustrative	A	illustrative
illustrious	A	illustrious
imaginable	A	imaginable
imaginary	A	imaginary
imaginative	A	imaginative
imbecile	A	imbecile
imitable	A	imitable
imitative	A	imitative
immaculate	A	immaculate
immanent	A	immanent
immaterial	A	immaterial
immature	A	immature
immeasurable	A	immeasurable
immediate	A	immediate
immemorial	A	immemorial
immense	A	immense
imminent	A	imminent
immobile	A	immobile
immoderate	A	immoderate
immodest	A	immodest
immoral	A	immoral
immortal	A	immortal
immovable	A	immovable
immune	A	immune
immutable	A	immutable
impacted	A	impacted
impalpable	A	impalpable
impartial	A	impartial
impassable	A	impassable
impassioned	A	impassioned
impassive	A	impassive
impatient	A	impatient
impeachable	A	impeachable
impeccable	A	impeccable
impecunious	A	impecunious
impending	A	impending
impenetrable	A	impenetrable
impenitent	A	impenitent
imperative	A	imperative
imperceptible	A	imperceptible
imperfect	A	imperfect
imperial	A	imperial
imperialist	A	imperialist
imperialistic	A	imperialistic
imperious	A	imperious
imperishable	A	imperishable
impermanent	A	impermanent
impermeable	A	impermeable
impersonal	A	impersonal
impertinent	A	impertinent
imperturbable	A	imperturbable
impervious	A	impervious
impetuous	A	impetuous
impious	A	impious
impish	A	impish
implacable	A	implacable
implicit	A	implicit
impolite	A	impolite
impolitic	A	impolitic
imponderable	A	imponderable
important	A	important
importunate	A	importunate
imposing	A	imposing
impossible	A	impossible
impotent	A	impotent
impracticable	A	impracticable
impractical	A	impractical
impregnable	A	impregnable
impressionable	A	impressionable
impressionist	A	impressionist
impressionistic	A	impressionistic
impressive	A	impressive
improbable	A	improbable
impromptu	A	impromptu
improper	A	improper
improvident	A	improvident
imprudent	A	imprudent
impudent	A	impudent
impulsive	A	impulsive
impure	A	impure
in	A	in
inaccessible	A	inaccessible
inaccurate	A	inaccurate
inactive	A	inactive
inadequate	A	inadequate
inadmissible	A	inadmissible
inadvertent	A	inadvertent
inalienable	A	inalienable
inane	A	inane
inanimate	A	inanimate
inapplicable	A	inapplicable
inappreciable	A	inappreciable
inappropriate	A	inappropriate
inapt	A	inapt
inarticulate	A	inarticulate
inartistic	A	inartistic
inattentive	A	inattentive
inaudible	A	inaudible
inaugural	A	inaugural
inauspicious	A	inauspicious
inboard	A	inboard
inborn	A	inborn
inbound	A	inbound
inbred	A	inbred
inbuilt	A	inbuilt
incalculable	A	incalculable
incandescent	A	incandescent
incapable	A	incapable
incarnate	A	incarnate
incautious	A	incautious
incendiary	A	incendiary
incessant	A	incessant
incestuous	A	incestuous
in-chief	A	in-chief
inchoate	A	inchoate
inchoative	A	inchoative
incident	A	incident
incidental	A	incidental
incipient	A	incipient
incisive	A	incisive
inclement	A	inclement
inclined	A	inclined
included	A	included
inclusive	A	inclusive
incognito	A	incognito
incoherent	A	incoherent
incombustible	A	incombustible
incoming	A	incoming
incommensurable	A	incommensurable
incommensurate	A	incommensurate
incommodious	A	incommodious
incommunicable	A	incommunicable
incommunicado	A	incommunicado
incommunicative	A	incommunicative
incomparable	A	incomparable
incompatible	A	incompatible
incompetent	A	incompetent
incomplete	A	incomplete
incomprehensible	A	incomprehensible
incompressible	A	incompressible
inconceivable	A	inconceivable
inconclusive	A	inconclusive
incongruous	A	incongruous
inconsequent	A	inconsequent
inconsequential	A	inconsequential
inconsiderable	A	inconsiderable
inconsiderate	A	inconsiderate
inconsistent	A	inconsistent
inconsolable	A	inconsolable
inconspicuous	A	inconspicuous
inconstant	A	inconstant
incontestable	A	incontestable
incontinent	A	incontinent
incontrovertible	A	incontrovertible
inconvenient	A	inconvenient
inconvertible	A	inconvertible
incorporate	A	incorporate
incorporated	A	incorporated
incorporeal	A	incorporeal
incorrect	A	incorrect
incorrigible	A	incorrigible
incorruptible	A	incorruptible
incredible	A	incredible
incredulous	A	incredulous
incremental	A	incremental
incumbent	A	incumbent
incurable	A	incurable
incurious	A	incurious
incurved	A	incurved
indebted	A	indebted
indecent	A	indecent
indecipherable	A	indecipherable
indecisive	A	indecisive
indecorous	A	indecorous
indefatigable	A	indefatigable
indefeasible	A	indefeasible
indefensible	A	indefensible
indefinable	A	indefinable
indefinite	A	indefinite
indelible	A	indelible
indelicate	A	indelicate
independent	A	independent
indescribable	A	indescribable
indestructible	A	indestructible
indeterminable	A	indeterminable
indeterminate	A	indeterminate
Indian	A	indian
indicative	A	indicative
indictable	A	indictable
indifferent	A	indifferent
indigenous	A	indigenous
indigent	A	indigent
indigestible	A	indigestible
indignant	A	indignant
indirect	A	indirect
indiscernible	A	indiscernible
indiscreet	A	indiscreet
indiscriminate	A	indiscriminate
indispensable	A	indispensable
indisposed	A	indisposed
indisputable	A	indisputable
indissoluble	A	indissoluble
indistinct	A	indistinct
indistinguishable	A	indistinguishable
individual	A	individual
individualist	A	individualist
individualistic	A	individualistic
indivisible	A	indivisible
indocile	A	indocile
Indo-European	A	indo-european
indolent	A	indolent
indomitable	A	indomitable
Indonesian	A	indonesian
indoor	A	indoor
indrawn	A	indrawn
indubitable	A	indubitable
inductive	A	inductive
indulgent	A	indulgent
industrial	A	industrial
industrious	A	industrious
indwelling	A	indwelling
inebriate	A	inebriate
inedible	A	inedible
ineducable	A	ineducable
ineffable	A	ineffable
ineffaceable	A	ineffaceable
ineffective	A	ineffective
ineffectual	A	ineffectual
inefficient	A	inefficient
inelastic	A	inelastic
inelegant	A	inelegant
ineligible	A	ineligible
ineluctable	A	ineluctable
inept	A	inept
inequitable	A	inequitable
ineradicable	A	ineradicable
inert	A	inert
inescapable	A	inescapable
inessential	A	inessential
inestimable	A	inestimable
inevitable	A	inevitable
inexact	A	inexact
inexcusable	A	inexcusable
inexhaustible	A	inexhaustible
inexorable	A	inexorable
inexpedient	A	inexpedient
inexpensive	A	inexpensive
inexperienced	A	inexperienced
inexpert	A	inexpert
inexpiable	A	inexpiable
inexplicable	A	inexplicable
inexpressible	A	inexpressible
inextinguishable	A	inextinguishable
inextricable	A	inextricable
infallible	A	infallible
infamous	A	infamous
infantile	A	infantile
infatuated	A	infatuated
infectious	A	infectious
infelicitous	A	infelicitous
inferential	A	inferential
inferior	A	inferior
infernal	A	infernal
infertile	A	infertile
infinite	A	infinite
infinitesimal	A	infinitesimal
infinitive	A	infinitive
infirm	A	infirm
inflamed	A	inflamed
inflammable	A	inflammable
inflammatory	A	inflammatory
inflatable	A	inflatable
inflated	A	inflated
inflationary	A	inflationary
inflectional	A	inflectional
inflexible	A	inflexible
influential	A	influential
informal	A	informal
informative	A	informative
informed	A	informed
infra-red	A	infra-red
infrequent	A	infrequent
ingenious	A	ingenious
ingenuous	A	ingenuous
inglorious	A	inglorious
ingoing	A	ingoing
ingrained	A	ingrained
ingratiating	A	ingratiating
ingrowing	A	ingrowing
ingrown	A	ingrown
inhabitable	A	inhabitable
inharmonious	A	inharmonious
inherent	A	inherent
inhibited	A	inhibited
inhibitory	A	inhibitory
inhospitable	A	inhospitable
inhuman	A	inhuman
inhumane	A	inhumane
inimical	A	inimical
inimitable	A	inimitable
iniquitous	A	iniquitous
initial	A	initial
initiate	A	initiate
injudicious	A	injudicious
injured	A	injured
injurious	A	injurious
inkier	A	inky
inkiest	A	inky
inky	A	inky
inlaid	A	inlaid
inland	A	inland
inmost	A	inmost
innate	A	innate
inner	A	inner
innermost	A	innermost
innocent	A	innocent
innocuous	A	innocuous
innumerable	A	innumerable
inoffensive	A	inoffensive
inoperable	A	inoperable
inoperative	A	inoperative
inopportune	A	inopportune
inordinate	A	inordinate
inorganic	A	inorganic
inpouring	A	inpouring
inquiet	A	inquiet
enquiring	A	enquiring
inquisitive	A	inquisitive
inquisitorial	A	inquisitorial
in-residence	A	in-residence
insalubrious	A	insalubrious
insane	A	insane
insanitary	A	insanitary
insatiable	A	insatiable
insatiate	A	insatiate
inscrutable	A	inscrutable
insecticidal	A	insecticidal
insectivorous	A	insectivorous
insecure	A	insecure
insensate	A	insensate
insensible	A	insensible
insensitive	A	insensitive
insentient	A	insentient
inseparable	A	inseparable
in-service	A	in-service
inshore	A	inshore
inside	A	inside
insidious	A	insidious
insignificant	A	insignificant
insincere	A	insincere
insipid	A	insipid
insistent	A	insistent
insolent	A	insolent
insoluble	A	insoluble
insolvable	A	insolvable
insolvent	A	insolvent
insomniac	A	insomniac
insouciant	A	insouciant
inspirational	A	inspirational
inspired	A	inspired
instant	A	instant
instantaneous	A	instantaneous
instinct	A	instinct
instinctive	A	instinctive
institutional	A	institutional
instructional	A	instructional
instructive	A	instructive
instrumental	A	instrumental
insubordinate	A	insubordinate
insubstantial	A	insubstantial
insufferable	A	insufferable
insufficient	A	insufficient
insular	A	insular
insulting	A	insulting
insuperable	A	insuperable
insupportable	A	insupportable
insured	A	insured
insurgent	A	insurgent
insurmountable	A	insurmountable
intact	A	intact
intangible	A	intangible
integral	A	integral
integrated	A	integrated
intellectual	A	intellectual
intelligent	A	intelligent
intelligible	A	intelligible
intemperate	A	intemperate
intense	A	intense
intensive	A	intensive
intent	A	intent
intentional	A	intentional
interactive	A	interactive
intercalary	A	intercalary
interchangeable	A	interchangeable
intercollegiate	A	intercollegiate
intercontinental	A	intercontinental
interdenominational	A	interdenominational
interdependent	A	interdependent
interdisciplinary	A	interdisciplinary
interested	A	interested
interesting	A	interesting
interim	A	interim
interior	A	interior
interlinear	A	interlinear
intermediary	A	intermediary
intermediate	A	intermediate
interminable	A	interminable
intermittent	A	intermittent
internal	A	internal
international	A	international
internecine	A	internecine
interpersonal	A	interpersonal
interplanetary	A	interplanetary
interpretative	A	interpretative
interpretive	A	interpretive
interracial	A	interracial
interrogative	A	interrogative
interrogatory	A	interrogatory
interstate	A	interstate
interstellar	A	interstellar
intertribal	A	intertribal
interurban	A	interurban
intestate	A	intestate
intestinal	A	intestinal
intimate	A	intimate
intolerable	A	intolerable
intolerant	A	intolerant
intoxicant	A	intoxicant
intractable	A	intractable
intramural	A	intramural
intransigent	A	intransigent
intransitive	A	intransitive
intra-uterine	A	intra-uterine
intravenous	A	intravenous
intrepid	A	intrepid
intricate	A	intricate
intrinsic	A	intrinsic
intrinsical	A	intrinsical
introductory	A	introductory
introspective	A	introspective
introverted	A	introverted
intrusive	A	intrusive
intuitive	A	intuitive
intumescent	A	intumescent
invalid	A	invalid
invaluable	A	invaluable
invariable	A	invariable
invasive	A	invasive
inventive	A	inventive
inverse	A	inverse
invertebrate	A	invertebrate
inveterate	A	inveterate
invidious	A	invidious
invincible	A	invincible
inviolable	A	inviolable
inviolate	A	inviolate
invisible	A	invisible
inviting	A	inviting
involuntary	A	involuntary
involved	A	involved
invulnerable	A	invulnerable
inward	A	inward
inwrought	A	inwrought
Ionic	A	ionic
Iranian	A	iranian
Iraqi	A	iraqi
irascible	A	irascible
irate	A	irate
ireful	A	ireful
iridescent	A	iridescent
Irish	A	irish
irksome	A	irksome
ironclad	A	ironclad
iron-gray	A	iron-gray
ironic	A	ironic
ironical	A	ironical
irrational	A	irrational
irreconcilable	A	irreconcilable
irrecoverable	A	irrecoverable
irredeemable	A	irredeemable
irreducible	A	irreducible
irrefutable	A	irrefutable
irregular	A	irregular
irrelevant	A	irrelevant
irreligious	A	irreligious
irremediable	A	irremediable
irremovable	A	irremovable
irreparable	A	irreparable
irreplaceable	A	irreplaceable
irrepressible	A	irrepressible
irreproachable	A	irreproachable
irresistible	A	irresistible
irresolute	A	irresolute
irresponsible	A	irresponsible
irretrievable	A	irretrievable
irreverent	A	irreverent
irreversible	A	irreversible
irrevocable	A	irrevocable
irrigable	A	irrigable
irritable	A	irritable
irritant	A	irritant
Islamic	A	islamic
isolated	A	isolated
isosceles	A	isosceles
Israeli	A	israeli
Israelite	A	israelite
Italian	A	italian
italic	A	italic
itchier	A	itchy
itchiest	A	itchy
itchy	A	itchy
itinerant	A	itinerant
itsy-bitsy	A	itsy-bitsy
itty-bitty	A	itty-bitty
ivied	A	ivied
Jacobean	A	jacobean
Jacobin	A	jacobin
Jacobite	A	jacobite
jaded	A	jaded
jagged	A	jagged
jaggier	A	jaggy
jaggiest	A	jaggy
jaggy	A	jaggy
Jamaican	A	jamaican
jammier	A	jammy
jammiest	A	jammy
jammy	A	jammy
jam-packed	A	jam-packed
Japanese	A	japanese
jarring	A	jarring
jaundiced	A	jaundiced
jauntier	A	jaunty
jauntiest	A	jaunty
jaunty	A	jaunty
Javanese	A	javanese
jazzier	A	jazzy
jazziest	A	jazzy
jazzy	A	jazzy
jealous	A	jealous
jejune	A	jejune
jellied	A	jellied
jerkier	A	jerky
jerkiest	A	jerky
jerky	A	jerky
jerry-built	A	jerry-built
jesting	A	jesting
Jesuitic	A	jesuitic
Jesuitical	A	jesuitical
jet-black	A	jet-black
jet-propelled	A	jet-propelled
jeweled	A	jeweled
Jewish	A	jewish
jiggered	A	jiggered
jigglier	A	jiggly
jiggliest	A	jiggly
jiggly	A	jiggly
jingoist	A	jingoist
jingoistic	A	jingoistic
jittery	A	jittery
jobbing	A	jobbing
jobless	A	jobless
jocose	A	jocose
jocular	A	jocular
jocund	A	jocund
joint	A	joint
jollier	A	jolly
jolliest	A	jolly
jolly	A	jolly
joltier	A	jolty
joltiest	A	jolty
jolty	A	jolty
Jordanian	A	jordanian
journalistic	A	journalistic
jovial	A	jovial
jowlier	A	jowly
jowliest	A	jowly
jowly	A	jowly
joyful	A	joyful
joyless	A	joyless
joyous	A	joyous
jubilant	A	jubilant
Judaic	A	judaic
judicial	A	judicial
judicious	A	judicious
jugular	A	jugular
juicier	A	juicy
juiciest	A	juicy
juicy	A	juicy
Julian	A	julian
jumbo	A	jumbo
jumbo-sized	A	jumbo-sized
jumped-up	A	jumped-up
jumpier	A	jumpy
jumpiest	A	jumpy
jumpy	A	jumpy
jungle-like	A	jungle-like
junglier	A	jungly
jungliest	A	jungly
jungly	A	jungly
Junior	A	junior
Junoesque	A	junoesque
juridical	A	juridical
jurisprudent	A	jurisprudent
just	A	just
justifiable	A	justifiable
justified	A	justified
juvenile	A	juvenile
kaleidoscopic	A	kaleidoscopic
kaput	A	kaput
Kashmiri	A	kashmiri
keen	A	keen
keener	A	keen
keenest	A	keen
Kenyan	A	kenyan
keyless	A	keyless
khaki	A	khaki
kid-glove	A	kid-glove
killing	A	killing
kind	A	kind
kinder	A	kind
kindest	A	kind
kind-hearted	A	kind-hearted
kindlier	A	kindly
kindliest	A	kindly
kindly	A	kindly
kindred	A	kindred
kinetic	A	kinetic
kinglike	A	kinglike
kinglier	A	kingly
kingliest	A	kingly
kingly	A	kingly
king-size	A	king-size
king-sized	A	king-sized
kinkier	A	kinky
kinkiest	A	kinky
kinky	A	kinky
kissable	A	kissable
kitsch	A	kitsch
kitschier	A	kitschy
kitschiest	A	kitschy
kitschy	A	kitschy
kittenish	A	kittenish
knackered	A	knackered
knavish	A	knavish
knee-deep	A	knee-deep
knee-high	A	knee-high
knightlier	A	knightly
knightliest	A	knightly
knightly	A	knightly
knobblier	A	knobbly
knobbliest	A	knobbly
knobbly	A	knobbly
knobbier	A	knobby
knobbiest	A	knobby
knobby	A	knobby
knock-about	A	knock-about
knock-down	A	knock-down
knock-kneed	A	knock-kneed
knock-out	A	knock-out
knottier	A	knotty
knottiest	A	knotty
knotty	A	knotty
knowing	A	knowing
knowledgable	A	knowledgable
knowledgeable	A	knowledgable
known	A	known
Koranic	A	koranic
Korean	A	korean
kosher	A	kosher
Koweiti	A	koweiti
labial	A	labial
laborious	A	laborious
labored	A	labored
labor-saving	A	labor-saving
labyrinthine	A	labyrinthine
lachrymal	A	lachrymal
lachrymose	A	lachrymose
lackadaisical	A	lackadaisical
lacking	A	lacking
lack-lustre	A	lack-lustre
laconic	A	laconic
laconical	A	laconical
lactic	A	lactic
lacier	A	lacy
laciest	A	lacy
lacy	A	lacy
ladder-proof	A	ladder-proof
laden	A	laden
la-di-da	A	la-di-da
ladylike	A	ladylike
lah-di-dah	A	lah-di-dah
laic	A	laic
lambent	A	lambent
lamblike	A	lamblike
lame	A	lame
lamer	A	lame
lamest	A	lame
lamentable	A	lamentable
landed	A	landed
landless	A	landless
land-locked	A	land-locked
landlubberly	A	landlubberly
landward	A	landward
languid	A	languid
languorous	A	languorous
lank	A	lank
lankier	A	lanky
lankiest	A	lanky
lanky	A	lanky
lantern-jawed	A	lantern-jawed
Laotian	A	laotian
lapidary	A	lapidary
lapsed	A	lapsed
larboard	A	larboard
large	A	large
